구분,교육지원청,학원및교습소명,주소,설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,웹디자인특강,20,2개월 0일,3600,700000,0,0,0,0,0,0,0,700000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,포트폴리오종합반A,20,1개월 0일,1800,460000,0,0,0,0,0,0,0,460000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,포트폴리오종합반C,20,1개월 0일,1800,460000,0,0,0,0,0,0,0,460000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,시각디자인이론 및 실습30 C,20,1개월 0일,1800,375000,0,0,0,0,0,0,0,375000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,시각디자인이론 및 실습60 C,20,2개월 0일,3600,720000,0,0,0,0,0,0,0,720000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,편집디자인종합반,20,2개월 0일,9600,2000000,0,0,0,0,0,0,0,2000000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,디지털컨버전스 프론트엔드개발자,20,6개월 0일,54000,5916600,0,0,0,0,0,0,0,5916600,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,영상제작편집 디자인 전문가,20,4개월 0일,24000,2472400,0,0,0,0,0,0,0,2472400,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,캐드-기계설계전문가,20,4개월 0일,24000,2175200,0,0,0,0,0,0,0,2175200,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,포토샵향상,20,2개월 0일,3600,358080,0,0,0,0,0,0,0,358080,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,편집디자인(일러스트레이터),20,2개월 0일,3600,358080,0,0,0,0,0,0,0,358080,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,편집디자인(인디자인),20,2개월 0일,3600,358080,0,0,0,0,0,0,0,358080,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,"웹디자인중급(웹표준,HTML5,CSS3)",20,2개월 0일,3600,394440,0,0,0,0,0,0,0,394440,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,3D MAX특강,20,2개월 0일,2880,920000,0,0,0,0,0,0,0,920000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,맥스 종합반,20,2개월 0일,1800,460000,0,0,0,0,0,0,0,460000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,CAD와 자격증 종합30 B,20,2개월 0일,1800,460000,0,0,0,0,0,0,0,460000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,CAD와 자격증 종합60 B,20,5개월 0일,3600,560000,0,0,0,0,0,0,0,560000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,(실내)건축제도 종합,20,1개월 0일,1440,460000,0,0,0,0,0,0,0,460000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,캐드특강(2D캐드)B,20,1개월 0일,2160,375000,0,0,0,0,0,0,0,375000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,캐드특강(3D캐드)A,20,1개월 0일,2400,375000,0,0,0,0,0,0,0,375000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,스케치업,20,2개월 0일,1800,460000,0,0,0,0,0,0,0,460000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,솔리드웍스30 B,20,1개월 0일,1800,460000,0,0,0,0,0,0,0,460000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,솔리드웍스60 B,20,2개월 0일,3600,560000,0,0,0,0,0,0,0,560000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,프로그래밍종합반,20,1개월 0일,1800,375000,0,0,0,0,0,0,0,375000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,"프로그래밍(C언어,자바)34 A",20,1개월 0일,2040,400000,0,0,0,0,0,0,0,400000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,"프로그래밍(C언어,자바)40 A",20,1개월 0일,2400,460000,0,0,0,0,0,0,0,460000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,프로그래밍 종합과정,20,3개월 0일,14400,3000000,0,0,0,0,0,0,0,3000000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,전산회계 1급/2급(FAT) 취득과정(경리사무원),20,2개월 0일,7200,770280,0,0,0,0,0,0,0,770280,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,세무2급특강,20,2개월 0일,3240,500000,0,0,0,0,0,0,0,500000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,ART WORK,20,1개월 0일,1440,460000,0,0,0,0,0,0,0,460000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,프로그래밍 종합반,20,1개월 0일,3600,700000,40000,0,0,0,0,0,102000,700000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,웹디자인 고급,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,영상편집그래픽,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,인포그래픽,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,J쿼리,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,방송영상편집((프리미어)&모션그래픽(에프터이펙트) 전문가,20,6개월 0일,30000,3090500,0,0,0,0,0,0,0,3090500,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,"시각디자인(일러스트,포토샵,인디자인) 전문가 양성훈련",20,5개월 0일,24000,2105200,0,0,0,0,0,0,0,2105200,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,"광고출판편집 디자인(일러스트,포토샵,E-BOOK) 전문가 양성훈련",20,5개월 0일,24000,2387200,0,0,0,0,0,0,0,2387200,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,"캐릭터제작(원화,캐릭터,컨셉드로잉) 양성훈련",20,5개월 0일,24000,2472400,0,0,0,0,0,0,0,2472400,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,과정평가형 자격증 취득과정 전자출판기능사,20,6개월 0일,36000,3580800,0,0,0,0,0,0,0,3580800,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,라이노,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,편집포폴 특강,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,GTQ자격취득과정,20,2개월 0일,5400,1000000,0,0,0,0,0,0,0,1000000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,마야-2,20,1개월 0일,1800,500000,0,0,0,0,0,0,0,500000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,영상편집,20,1개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,페인터,20,2개월 0일,2700,500000,0,0,0,0,0,0,0,500000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,그래픽특강A,20,1개월 0일,2520,450000,0,0,0,0,0,0,0,450000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,그래픽특강B,20,2개월 0일,2400,450000,0,0,0,0,0,0,0,450000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,인디자인특강,20,1개월 0일,2700,450000,0,0,0,0,0,0,0,450000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,전산회계2급,20,2개월 0일,2880,480000,0,0,0,0,0,0,0,480000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,과정평가형 자격증 취득과정 전산회계운용사,20,6개월 0일,36000,3851400,0,0,0,0,0,0,0,3851400,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,3D제품설계,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,캐드(CAD)-기계 설계 전문가,20,5개월 0일,24000,2175200,0,0,0,0,0,0,0,2175200,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,BIM건축설계,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,스케치업,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,과정평가형 자격증 취득과정 전산응용 건축제도 기능사,20,6개월 0일,38700,4048020,0,0,0,0,0,0,0,4048020,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,디자인 스케치&드로잉,20,2개월 0일,1440,460000,0,0,0,0,0,0,0,460000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,캐드특강A,20,1개월 0일,2640,450000,0,0,0,0,0,0,0,450000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,캐드특강B,20,1개월 0일,2700,450000,0,0,0,0,0,0,0,450000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,3D맥스를 활용한 컨텐츠제작,20,2개월 0일,5760,2480000,0,0,0,0,0,0,0,2480000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,정보처리실기A,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,정보처리실기B,20,2개월 0일,3600,600000,0,0,0,0,0,0,0,600000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,워드프레스,20,1개월 0일,1800,300000,0,0,0,0,0,0,0,300000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,C언어A,20,1개월 0일,2700,500000,0,0,0,0,0,0,0,500000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,C언어B,20,2개월 0일,2160,450000,0,0,0,0,0,0,0,450000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,자바A,20,2개월 0일,2160,500000,0,0,0,0,0,0,0,500000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,자바B,20,2개월 0일,2160,500000,0,0,0,0,0,0,0,500000,38
학원,서부,그린컴퓨터아트학원,"대전광역시 서구 대덕대로 182 , 3층 전체, 10층 일부 (둔산동)",주식회사 지아이티아카데미,042-476-2111,,ITQ,20,2개월 0일,3000,500000,0,0,0,0,0,0,0,500000,38
